image,vrai_label,prediction,confiance,methode,yolo_classe,yolo_confiance,ocr_medicament,ocr_confiance,dosage,latence_s,correct
bruit_IMG-20260612-WA0296.jpg,PHOTOS MEDICAMENTS AUGMENTEES,RAZON 40MG 14 CP (R),0.61,ocr_seul,?,0.0,RAZON 40MG 14 CP (R),0.61,?,3.04,False
bruit_1781527998234.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.89,False
rot_1781527997814.jpg,PHOTOS MEDICAMENTS AUGMENTEES,XENETIX 350,0.8,ocr_seul,?,0.0,XENETIX 350,0.8,?,3.09,False
lum_1781527997589.jpg,PHOTOS MEDICAMENTS AUGMENTEES,A-GRAM,0.67,ocr_seul,?,0.0,A-GRAM,0.67,?,4.43,False
rot_WhatsApp Image 2026-06-12 at 15.07.34 (3).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,SPIRIVA,0.83,ocr_seul,BOX,0.756,SPIRIVA,0.83,?,0.95,False
bruit_1781527998271.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,40mg,8.23,False
rot_IMG-20260614-WA0044.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,08221131000 g,1.01,False
orig_IMG-20260612-WA0013(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,PONSTYL,1.0,ocr_seul,BOX,0.725,PONSTYL,1.0,?,0.91,False
lum_IMG-20260614-WA0011.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.321,I3.1,0.67,?,1.27,False
bruit_WhatsApp Image 2026-06-12 at 15.07.35.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 500MG 16 CP EFFER.,1.0,ocr_seul,?,0.0,DOLIPRANE 500MG 16 CP EFFER.,1.0,?,0.6,False
orig_IMG-20260612-WA0238.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BOX,0.61,yolo_fallback,BOX,0.61,?,0.0,?,0.44,False
bruit_1781527998682.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,1.0,ocr_seul,?,0.0,DOLIPRANE 1000MG,1.0,?,3.31,False
bruit_WhatsApp Image 2026-06-12 at 15.06.19 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,STERIDIOL 0.15/0.03MG B/21,0.6,ocr_seul,?,0.0,STERIDIOL 0.15/0.03MG B/21,0.6,?,1.21,False
orig_WhatsApp Image 2026-06-12 at 15.06.53 (4).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,?,1.13,False
bruit_IMG-20260612-WA0248.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DURESAN,1.0,ocr_seul,?,0.0,DURESAN,1.0,?,3.92,False
orig_IMG-20260614-WA0046.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZ,1.0,ocr_seul,?,0.0,AZ,1.0,?,1.71,False
orig_IMG-20260612-WA0089.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,1.75,False
lum_IMG-20260612-WA0016(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,"TUBERCULINE 2 UT / 0,1ML",0.71,ocr_seul,BOX,0.312,"TUBERCULINE 2 UT / 0,1ML",0.71,?,1.06,False
rot_1781268751870.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BOX,0.36,yolo_fallback,BOX,0.36,I3.1,0.57,?,3.68,False
orig_IMG-20260612-WA0036(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,SPASFON,1.0,ocr_seul,BOX,0.382,SPASFON,1.0,?,1.56,False
bruit_IMG-20260612-WA0136.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,?,0.0,ALGANTIL,1.0,200 mg,4.42,False
bruit_IMG-20260614-WA0036.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIDAZOL,1.0,ocr_seul,?,0.0,NIDAZOL,1.0,120 ml,1.13,False
lum_IMG-20260614-WA0065.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.336,I3.1,0.67,?,1.05,False
orig_1781527997791.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.85,False
orig_IMG-20260614-WA0070.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,BOX,0.368,DOLI,0.75,?,1.14,False
lum_WhatsApp Image 2026-06-12 at 15.07.34 (10).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,?,0.87,False
orig_WhatsApp Image 2026-06-12 at 15.07.34 (9).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ALER Z,0.83,ocr_seul,BOX,0.574,ALER Z,0.83,50mg,1.79,False
lum_IMG-20260612-WA0263.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MAG 2,0.8,ocr_seul,?,0.0,MAG 2,0.8,375mg,3.38,False
rot_IMG-20260614-WA0063.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.57,ocr_fallback,?,0.0,I3.1,0.57,8 g,2.39,False
bruit_IMG-20260614-WA0077.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NAN COMFORT 1 800G,1.0,ocr_seul,?,0.0,NAN COMFORT 1 800G,1.0,?,0.71,False
orig_1781527999256.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PROCLOR,0.86,ocr_seul,?,0.0,PROCLOR,0.86,5 mg,3.55,False
orig_IMG-20260612-WA0365.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BOX,0.73,yolo_fallback,BOX,0.73,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,5 %,6.23,False
rot_1781527998776.jpg,PHOTOS MEDICAMENTS AUGMENTEES,COMBIGAN 0.2% 0.5% COLLYRE 5M,0.83,ocr_seul,?,0.0,COMBIGAN 0.2% 0.5% COLLYRE 5M,0.83,?,3.23,False
bruit_1781527998837.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.57,ocr_fallback,?,0.0,SK-F 12,0.57,?,4.64,False
orig_IMG-20260612-WA0132.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.57,ocr_fallback,?,0.0,"BC-F 8,4%",0.57,?,4.37,False
orig_1781527997402.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LONGAMYCINE 100MG /10 COMP. (H),0.83,ocr_seul,?,0.0,LONGAMYCINE 100MG /10 COMP. (H),0.83,?,3.33,False
bruit_image-1781306796917.jpg,PHOTOS MEDICAMENTS AUGMENTEES,FLOTRAL,0.86,ocr_seul,?,0.0,FLOTRAL,0.86,?,6.07,False
orig_1781527998436.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AZOLE 4%,1.0,ocr_seul,?,0.0,AZOLE 4%,1.0,409 g,7.2,False
bruit_IMG-20260614-WA0052.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,1.23,False
orig_1781527998372.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,3 g,4.78,False
lum_WhatsApp Image 2026-06-12 at 15.07.34 (9).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,ARES,0.75,ocr_seul,BOX,0.563,ARES,0.75,50mg,1.52,False
rot_1781527998271.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,0/0000,8.57,False
bruit_IMG-20260612-WA0276.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MELOXICAM GT,0.83,ocr_seul,?,0.0,MELOXICAM GT,0.83,15 mg,3.24,False
rot_1781527998984.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MORUPAR,0.71,ocr_seul,?,0.0,MORUPAR,0.71,5 mg,4.04,False
bruit_1781527998761.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BETNEVAL 0.1% 10G POMMADE (E),0.71,ocr_seul,?,0.0,BETNEVAL 0.1% 10G POMMADE (E),0.71,?,4.55,False
bruit_IMG-20260614-WA0044.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SANCUSO 34.3MG 1 PATCH,1.0,ocr_seul,?,0.0,SANCUSO 34.3MG 1 PATCH,1.0,?,0.87,False
bruit_IMG-20260612-WA0139.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.6,ocr_seul,?,0.0,SK-F 12,0.6,?,4.07,False
bruit_WhatsApp Image 2026-06-12 at 15.06.53 (2).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,MORPHINE MERAM 1%,0.8,ocr_seul,?,0.0,MORPHINE MERAM 1%,0.8,?,0.71,False
bruit_1781527997008.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CIPROFLOXACINE MYLAN 200 MG/100 ML,1.0,ocr_seul,?,0.0,CIPROFLOXACINE MYLAN 200 MG/100 ML,1.0,?,4.35,False
lum_IMG-20260614-WA0067.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PREVENAR 13 SUSP INJ 0.5ML 1,0.56,ocr_fallback,?,0.0,PREVENAR 13 SUSP INJ 0.5ML 1,0.56,?,1.49,False
bruit_IMG-20260612-WA0265.jpg,PHOTOS MEDICAMENTS AUGMENTEES,D-CURE,0.83,ocr_seul,?,0.0,D-CURE,0.83,?,4.16,False
lum_1781527997791.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.96,False
lum_1781527999110.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.347,I3.1,0.67,?,4.92,False
rot_IMG-20260612-WA0044(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,ISOLONE,1.0,ocr_seul,BOX,0.778,ISOLONE,1.0,20 mg,1.31,False
orig_1781527996628.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE 100MCG SPRAY 200D0%,1.0,ocr_seul,?,0.0,VENTOLINE 100MCG SPRAY 200D0%,1.0,?,3.4,False
orig_IMG-20260612-WA0257.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,BOX,0.724,DOLIPRANE,1.0,4 mg,4.73,False
bruit_IMG-20260612-WA0026(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,INDOLAN,1.0,ocr_seul,?,0.0,INDOLAN,1.0,?,1.13,False
bruit_IMG-20260612-WA0350.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ULCEMAT,0.86,ocr_seul,?,0.0,ULCEMAT,0.86,?,3.69,False
lum_IMG-20260612-WA0094.jpg,PHOTOS MEDICAMENTS AUGMENTEES,AGIFENE,0.86,ocr_seul,?,0.0,AGIFENE,0.86,?,2.11,False
lum_IMG-20260613-WA0050.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.56,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.56,?,1.16,False
orig_IMG-20260614-WA0027.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"TIM-87 0,5 %",0.63,ocr_seul,?,0.0,"TIM-87 0,5 %",0.63,?,1.53,False
orig_1781527998420.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MEBO,0.75,ocr_seul,?,0.0,MEBO,0.75,40mg,4.46,False
rot_IMG-20260614-WA0056.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CEFALOTINE PHARMA 1 G (IM - IV),0.71,ocr_seul,?,0.0,CEFALOTINE PHARMA 1 G (IM - IV),0.71,?,0.88,False
bruit_WhatsApp Image 2026-06-12 at 15.07.45 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,NEOMOX,0.83,ocr_seul,?,0.0,NEOMOX,0.83,?,0.53,False
lum_1781527998042.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.88,False
lum_IMG-20260612-WA0228.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"TIM-87 0,5 %",0.62,ocr_seul,BOX,0.796,"TIM-87 0,5 %",0.62,٥ %,7.18,False
bruit_IMG-20260614-WA0048.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,1.2,False
orig_IMG-20260614-WA0058.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MAG 2,0.6,ocr_seul,?,0.0,MAG 2,0.6,١ g,1.22,False
bruit_IMG-20260614-WA0057.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EAU P.P.I.,0.57,ocr_fallback,?,0.0,EAU P.P.I.,0.57,?,1.85,False
rot_1781527997889.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.57,ocr_fallback,?,0.0,SK-F 12,0.57,?,4.08,False
lum_IMG-20260614-WA0012.jpg,PHOTOS MEDICAMENTS AUGMENTEES,HONIX AB B/10,0.56,ocr_fallback,?,0.0,HONIX AB B/10,0.56,?,2.46,False
rot_IMG-20260614-WA0062.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PAXEL,0.8,ocr_seul,?,0.0,PAXEL,0.8,?,1.24,False
lum_1781527998951.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MOPRAL,0.83,ocr_seul,?,0.0,MOPRAL,0.83,?,3.59,False
orig_IMG-20260612-WA0139.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CYCLO 3,0.6,ocr_seul,?,0.0,CYCLO 3,0.6,?,3.55,False
bruit_IMG-20260614-WA0034.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.75,ocr_seul,?,0.0,I3.1,0.75,?,1.03,False
rot_IMG-20260612-WA0275.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,BOX,0.699,EXEMPLE 500MG,0.75,?,4.91,False
rot_IMG-20260612-WA0152.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DIFAL,1.0,ocr_seul,BOX,0.575,DIFAL,1.0,50mg,1.53,False
bruit_IMG-20260612-WA0075.jpg,PHOTOS MEDICAMENTS AUGMENTEES,TRICEF 0.5G 1FL INJ IM,1.0,ocr_seul,?,0.0,TRICEF 0.5G 1FL INJ IM,1.0,?,0.79,False
orig_IMG-20260614-WA0053.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VALIUM,0.83,ocr_seul,?,0.0,VALIUM,0.83,?,1.33,False
rot_IMG-20260612-WA0338.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,1.0,ocr_seul,?,0.0,DOLIPRANE 1000MG,1.0,?,2.81,False
rot_IMG-20260612-WA0364.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.75,ocr_seul,BOX,0.732,I3.1,0.75,?,2.37,False
lum_1781527997402.jpg,PHOTOS MEDICAMENTS AUGMENTEES,BETNEVAL 0.1% 10G CREME (E),0.83,ocr_seul,?,0.0,BETNEVAL 0.1% 10G CREME (E),0.83,?,3.54,False
orig_1781527997589.jpg,PHOTOS MEDICAMENTS AUGMENTEES,A-GRAM,0.67,ocr_seul,?,0.0,A-GRAM,0.67,?,4.47,False
orig_IMG-20260612-WA0138.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIDAZOL,1.0,ocr_seul,BOX,0.666,NIDAZOL,1.0,189/11,5.76,False
lum_IMG-20260612-WA0232.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.6,ocr_seul,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.6,?,1.57,False
lum_1781527997522.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ISONE,0.67,ocr_seul,?,0.0,ISONE,0.67,?,3.84,False
lum_IMG-20260614-WA0059.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,1.3,False
orig_IMG-20260612-WA0325.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,1.0,ocr_seul,?,0.0,ALGANTIL,1.0,?,2.64,False
lum_IMG-20260614-WA0020.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NO-SPA,0.91,ocr_seul,?,0.0,NO-SPA,0.91,?,0.87,False
lum_IMG-20260612-WA0248.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DURESAN,1.0,ocr_seul,?,0.0,DURESAN,1.0,?,3.36,False
orig_IMG-20260614-WA0044.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,06721 g,1.29,False
lum_1781527998714.jpg,PHOTOS MEDICAMENTS AUGMENTEES,APETINE,0.86,ocr_seul,?,0.0,APETINE,0.86,?,9.25,False
rot_1781527997503.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"TIM-87 0,25 %",0.63,ocr_seul,?,0.0,"TIM-87 0,25 %",0.63,?,3.12,False
bruit_1781527998486.jpg,PHOTOS MEDICAMENTS AUGMENTEES,MEZOR 40 MG,0.73,ocr_seul,?,0.0,MEZOR 40 MG,0.73,?,5.44,False
lum_IMG-20260612-WA0072.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ISOLONE,1.0,ocr_seul,BOX,0.864,ISOLONE,1.0,20 mg,2.01,False
orig_1781527998614.jpg,PHOTOS MEDICAMENTS AUGMENTEES,COMBIGAN 0.2% 0.5% COLLYRE 5M,0.75,ocr_seul,?,0.0,COMBIGAN 0.2% 0.5% COLLYRE 5M,0.75,?,3.58,False
orig_1781527999125.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.75,ocr_seul,?,0.0,I3.1,0.75,?,5.85,False
lum_IMG-20260612-WA0278.jpg,PHOTOS MEDICAMENTS AUGMENTEES,EXEMPLE 500MG,0.75,ocr_seul,?,0.0,EXEMPLE 500MG,0.75,?,2.7,False
lum_1781527997924.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CHLORURE DE SODIUM 0.9% SOTHEMA,0.83,ocr_seul,?,0.0,CHLORURE DE SODIUM 0.9% SOTHEMA,0.83,?,3.0,False
rot_IMG-20260612-WA0153.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,BOX,0.497,DOLI,1.0,?,0.82,False
rot_IMG-20260614-WA0046.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALER Z,0.83,ocr_seul,?,0.0,ALER Z,0.83,?,1.51,False
lum_1781527996840.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.93,False
rot_IMG-20260612-WA0254.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,1.0,ocr_seul,?,0.0,DOLIPRANE 1000MG,1.0,12 g,2.97,False
bruit_1781527998252.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,?,0.0,PRAZOL,1.0,40mg,9.55,False
rot_1781527998666.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NICOPASS 1.5 MG SANS SUCRE MENTHE FRAICHEUR,0.71,ocr_seul,?,0.0,NICOPASS 1.5 MG SANS SUCRE MENTHE FRAICHEUR,0.71,?,3.48,False
rot_1781527996664.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,5.89,False
lum_IMG-20260612-WA0257.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,BOX,0.724,DOLIPRANE,1.0,?,4.74,False
lum_IMG-20260612-WA0348.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OLIGO-ELEMENTS,1.0,ocr_seul,BOX,0.621,OLIGO-ELEMENTS,1.0,?,3.49,False
lum_1781527998593.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIMBEX,0.73,ocr_seul,?,0.0,NIMBEX,0.73,?,3.51,False
rot_IMG-20260614-WA0030.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,?,0.0,DOLI,1.0,١3 g,1.01,False
orig_IMG-20260612-WA0235.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DERMOVAL,1.0,ocr_seul,?,0.0,DERMOVAL,1.0,?,0.73,False
lum_IMG-20260614-WA0023.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DIAPHARM,0.88,ocr_seul,?,0.0,DIAPHARM,0.88,?,1.3,False
rot_IMG-20260612-WA0259.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,BOX,0.587,DOLIPRANE,1.0,?,8.67,False
lum_IMG-20260614-WA0036.jpg,PHOTOS MEDICAMENTS AUGMENTEES,NIDAZOL,1.0,ocr_seul,BOX,0.307,NIDAZOL,1.0,120 ml,1.28,False
bruit_1781268751588.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ZENTEL,0.8,ocr_seul,?,0.0,ZENTEL,0.8,?,4.31,False
rot_1781527998025.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ANDOL C 500 MG/300 MG,0.59,ocr_fallback,?,0.0,ANDOL C 500 MG/300 MG,0.59,3 g,3.4,False
bruit_IMG-20260612-WA0364.jpg,PHOTOS MEDICAMENTS AUGMENTEES,COMBIGAN 0.2% 0.5% COLLYRE 5M,0.78,ocr_seul,?,0.0,COMBIGAN 0.2% 0.5% COLLYRE 5M,0.78,?,2.82,False
lum_IMG-20260614-WA0057.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,ocr_fallback,?,0.0,ASPEGIC 100MG B/20 STS N (P) (H) (CHC),0.57,3 %,2.43,False
orig_WhatsApp Image 2026-06-12 at 15.06.53 (5).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,VITAIR,0.83,ocr_seul,BOX,0.69,VITAIR,0.83,?,1.71,False
bruit_1781527997852.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,3.42,False
rot_IMG-20260612-WA0136.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ALGANTIL,0.88,ocr_seul,BOX,0.713,ALGANTIL,0.88,200 mg,3.76,False
orig_IMG-20260612-WA0351.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OLIGO-ELEMENTS,1.0,ocr_seul,BOX,0.787,OLIGO-ELEMENTS,1.0,?,3.5,False
bruit_IMG-20260614-WA0070.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,0.75,ocr_seul,?,0.0,DOLI,0.75,?,1.39,False
bruit_1781527996564.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,3.7,False
orig_1781527999110.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,?,0.0,I3.1,0.67,?,4.68,False
lum_WhatsApp Image 2026-06-12 at 15.06.19.jpeg,PHOTOS MEDICAMENTS AUGMENTEES,DOLI,1.0,ocr_seul,?,0.0,DOLI,1.0,500/200/25 mg,1.29,False
bruit_IMG-20260612-WA0259.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE,1.0,ocr_seul,?,0.0,DOLIPRANE,1.0,?,6.17,False
orig_1781268751710.jpg,PHOTOS MEDICAMENTS AUGMENTEES,"BC-F 8,4%",0.73,ocr_seul,?,0.0,"BC-F 8,4%",0.73,?,3.24,False
rot_1781527999281.jpg,PHOTOS MEDICAMENTS AUGMENTEES,STEROGYL 15 H,0.6,ocr_seul,?,0.0,STEROGYL 15 H,0.6,?,1.5,False
rot_IMG-20260612-WA0357.jpg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.718,I3.1,0.67,?,3.16,False
rot_IMG-20260612-WA0319.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ADEX,0.75,ocr_seul,?,0.0,ADEX,0.75,?,3.99,False
bruit_1781527997589.jpg,PHOTOS MEDICAMENTS AUGMENTEES,SK-F 12,0.57,ocr_fallback,?,0.0,SK-F 12,0.57,?,4.37,False
rot_1781527998632.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CIPROFLOXACINE WIN 250 MG,1.0,ocr_seul,?,0.0,CIPROFLOXACINE WIN 250 MG,1.0,?,2.82,False
rot_IMG-20260612-WA0036(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,SPASFON,1.0,ocr_seul,BOX,0.491,SPASFON,1.0,?,1.7,False
bruit_1781268752449.jpg,PHOTOS MEDICAMENTS AUGMENTEES,VENTOLINE,1.0,ocr_seul,?,0.0,VENTOLINE,1.0,?,1.46,False
orig_1781527998791.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PENICILLINE G 1 M UI DIAMANT,1.0,ocr_seul,?,0.0,PENICILLINE G 1 M UI DIAMANT,1.0,?,3.36,False
bruit_IMG-20260612-WA0365.jpg,PHOTOS MEDICAMENTS AUGMENTEES,OTRIVINE GOUTTES 0.10% (H),0.71,ocr_seul,?,0.0,OTRIVINE GOUTTES 0.10% (H),0.71,?,3.02,False
lum_IMG-20260612-WA0020(1).jpg,PHOTOS MEDICAMENTS AUGMENTEES,PRAZOL,1.0,ocr_seul,BOX,0.704,PRAZOL,1.0,28 g,1.1,False
lum_IMG-20260612-WA0265.jpg,PHOTOS MEDICAMENTS AUGMENTEES,CLOPRAME,0.75,ocr_seul,?,0.0,CLOPRAME,0.75,?,3.6,False
rot_1781527997546.jpg,PHOTOS MEDICAMENTS AUGMENTEES,PHARMATEX,0.8,ocr_seul,?,0.0,PHARMATEX,0.8,?,5.37,False
bruit_IMG-20260612-WA0254.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DOLIPRANE 1000MG,1.0,ocr_seul,?,0.0,DOLIPRANE 1000MG,1.0,?,3.09,False
rot_IMG-20260612-WA0281.jpg,PHOTOS MEDICAMENTS AUGMENTEES,ADEX,0.75,ocr_seul,BOX,0.7,ADEX,0.75,8 %,7.02,False
lum_IMG-20260612-WA0277.jpg,PHOTOS MEDICAMENTS AUGMENTEES,DYNATENS,0.71,ocr_seul,?,0.0,DYNATENS,0.71,15 %,3.48,False
rot_WhatsApp Image 2026-06-12 at 15.07.34 (5).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,CRISTAL,1.0,ocr_seul,BOX,0.786,CRISTAL,1.0,156/18,2.81,False
rot_WhatsApp Image 2026-06-12 at 15.06.19 (1).jpeg,PHOTOS MEDICAMENTS AUGMENTEES,I3.1,0.67,ocr_seul,BOX,0.84,I3.1,0.67,?,1.03,False
rot_IMG-20260614-WA0035.jpg,PHOTOS MEDICAMENTS AUGMENTEES,LANTUS,0.83,ocr_seul,?,0.0,LANTUS,0.83,25%,2.81,False
lum_1781527997852.jpg,PHOTOS MEDICAMENTS AUGMENTEES,?,0.0,ocr_fallback,?,0.0,?,0.0,?,2.96,False
orig_1781527998714.jpg,PHOTOS MEDICAMENTS AUGMENTEES,APETINE,0.86,ocr_seul,?,0.0,APETINE,0.86,?,9.59,False
